0.0 0.5
0.1 0.5627905195293134
0.2 0.6253332335643043
0.30000000000000004 0.6873813145857246
0.4 0.7486898871648549
0.5 0.8090169943749475
0.6000000000000001 0.8681245526846779
0.7000000000000001 0.9257792915650727
0.8 0.9817536741017153
0.9 1.0358267949789965
1.0 1.0877852522924731
1.1 1.1374239897486897
1.2000000000000002 1.1845471059286887
1.3 1.2289686274214116
1.4000000000000001 1.2705132427757893
1.5 1.3090169943749475
1.6 1.344327925502015
1.7000000000000002 1.3763066800438637
1.8 1.4048270524660196
1.9000000000000001 1.4297764858882513
2.0 1.4510565162951536
2.1 1.468583161128631
2.2 1.4822872507286888
2.3000000000000003 1.492114701314478
2.4000000000000004 1.4980267284282716
2.5 1.5
2.6 1.4980267284282716
2.7 1.492114701314478
2.8000000000000003 1.4822872507286888
2.9000000000000004 1.468583161128631
3.0 1.4510565162951536
3.1 1.4297764858882513
3.2 1.4048270524660196
3.3000000000000003 1.3763066800438637
3.4000000000000004 1.3443279255020149
3.5 1.3090169943749475
3.6 1.2705132427757893
3.7 1.2289686274214113
3.8000000000000003 1.1845471059286887
3.9000000000000004 1.1374239897486895
4.0 1.0877852522924734
4.1000000000000005 1.035826794978996
4.2 0.9817536741017152
4.3 0.9257792915650729
4.4 0.8681245526846777
4.5 0.8090169943749475
4.6000000000000005 0.7486898871648544
4.7 0.6873813145857246
4.800000000000001 0.625333233564304
4.9 0.5627905195293131
5.0 0.5000000000000001
5.1000000000000005 0.4372094804706862
5.2 0.37466676643569574
5.300000000000001 0.31261868541427523
5.4 0.2513101128351454
5.5 0.1909830056250531
5.6000000000000005 0.13187544731532208
5.7 0.07422070843492734
5.800000000000001 0.018246325898284232
5.9 -0.03582679497899677
6.0 -0.08778525229247303
6.1000000000000005 -0.13742398974868997
6.2 -0.18454710592868873
6.300000000000001 -0.22896862742141155
6.4 -0.27051324277578936
6.5 -0.30901699437494734
6.6000000000000005 -0.34432792550201485
6.7 -0.3763066800438636
6.800000000000001 -0.4048270524660198
6.9 -0.42977648588825146
7.0 -0.45105651629515353
7.1000000000000005 -0.4685831611286312
7.2 -0.4822872507286887
7.300000000000001 -0.4921147013144779
7.4 -0.49802672842827156
7.5 -0.5
7.6000000000000005 -0.49802672842827156
7.7 -0.4921147013144779
7.800000000000001 -0.4822872507286886
7.9 -0.4685831611286311
8.0 -0.45105651629515364
8.1 -0.42977648588825157
8.200000000000001 -0.40482705246601913
8.3 -0.37630668004386336
8.4 -0.34432792550201496
8.5 -0.30901699437494756
8.6 -0.2705132427757896
8.700000000000001 -0.22896862742141155
8.8 -0.18454710592868828
8.9 -0.13742398974868963
9.0 -0.08778525229247336
9.1 -0.0358267949789971
9.200000000000001 0.018246325898285454
9.3 0.07422070843492778
9.4 0.13187544731532214
9.5 0.19098300562505238
9.600000000000001 0.2513101128351455
9.700000000000001 0.3126186854142753
9.8 0.3746667664356962
9.9 0.43720948047068675


0.0 0.4993721195842783
0.1 0.5620827151556103
0.2 0.6245492289885813
0.30000000000000004 0.6865260499942142
0.4 0.7477694705636447
0.5 0.808038634388672
0.6000000000000001 0.8670964737091779
0.7000000000000001 0.9247106324983099
0.8 0.9806543721377967
0.9 1.0347074561877598
1.0 1.0866570109179499
1.1 1.1362983583405615
1.2000000000000002 1.1834358185687297
1.3 1.2278834784195085
1.4000000000000001 1.269465923285671
1.5 1.3080189294170248
1.6 1.3433901138791255
1.7000000000000002 1.3754395395952372
1.8 1.4040402730260575
1.9000000000000001 1.4290788922009523
2.0 1.450455942984031
2.1 1.468086341638113
2.2 1.4818997219391372
2.3000000000000003 1.4918407252924581
2.4000000000000004 1.4978692325103247
2.5 1.4999605361260246
2.6 1.4981054523441488
2.7 1.4923103719574138
2.8000000000000003 1.4825972497976991
2.9000000000000004 1.4690035325315378
3.0 1.4515820248572706
3.1 1.4304006944114211
3.2 1.405542415944445
3.3000000000000003 1.37710465557972
3.4000000000000004 1.345199096223212
3.5 1.3099512054434495
3.6 1.2714997473908887
3.7 1.2299962405712248
3.8000000000000003 1.18560436352721
3.9000000000000004 1.1384993107168166
4.0 1.088867101100754
4.1000000000000005 1.0369038421680128
4.2 0.9828149523330696
4.3 0.926814344831228
4.4 0.8691235764182685
4.5 0.8099709643457781
4.6000000000000005 0.7495906752333324
4.7 0.6882217895920665
4.800000000000001 0.6261073458701585
4.9 0.5634933679887171
5.0 0.5006278804157216
5.1000000000000005 0.437759914885576
5.2 0.37513851291205114
5.300000000000001 0.31301172826262447
5.4 0.25162563356240836
5.5 0.19122333517587473
5.6000000000000005 0.1320440004747067
5.7 0.07432190154048934
5.800000000000001 0.018285479272060992
5.9 -0.03584356823027453
6.0 -0.08785116924724581
6.1000000000000005 -0.1375317303664309
6.2 -0.18468895327754328
6.300000000000001 -0.22913661312832198
6.4 -0.2706992953115401
6.5 -0.3092130877463207
6.6000000000000005 -0.3445262259216397
6.7 -0.37649968818537877
6.800000000000001 -0.4050077389872582
6.9 -0.4299384180170674
7.0 -0.4511939734194844
7.1000000000000005 -0.4686912375120602
7.2 -0.4823619436822981
7.300000000000001 -0.49215298339182556
7.4 -0.49802660246913766
7.5 -0.4999605361260243
7.6000000000000005 -0.49794808238533533
7.7 -0.49199811385804587
7.800000000000001 -0.48213502805453773
7.9 -0.46839863665759046
8.0 -0.45084399442181705
8.1 -0.4295411685953063
8.200000000000001 -0.40457494998324395
8.3 -0.3760445069895775
8.4 -0.34406298418069764
8.5 -0.30875704711415375
8.6 -0.2702663753650198
8.700000000000001 -0.22874310586241148
